,Unnamed: 0,obs_1_in_lawn,obs_1_x,obs_1_y,obs_1_t,obs_1_z,obs_1_speed,obs_4_in_lawn,obs_4_x,obs_4_y,obs_4_t,obs_4_z,obs_4_speed,obs_5_in_lawn,obs_5_x,obs_5_y,obs_1_average_speed,obs_1_total_distance,obs_4_average_speed,obs_4_total_distance,obs_5_total_distance
679,680,False,421.281193285455,360.360144975418,679.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,679.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
680,681,False,421.281193285455,360.360144975418,680.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,680.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
681,682,False,421.281193285455,360.360144975418,681.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,681.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
682,683,False,421.281193285455,360.360144975418,682.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,682.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
683,684,False,421.281193285455,360.360144975418,683.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,683.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
684,685,False,421.281193285455,360.360144975418,684.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,684.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
685,686,False,421.281193285455,360.360144975418,685.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,685.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
686,687,False,421.281193285455,360.360144975418,686.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,686.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
687,688,False,421.281193285455,360.360144975418,687.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,687.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
688,689,False,421.281193285455,360.360144975418,688.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,688.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
689,690,False,421.281193285455,360.360144975418,689.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,689.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
690,691,False,421.281193285455,360.360144975418,690.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,690.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
691,692,False,421.281193285455,360.360144975418,691.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,691.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
692,693,False,421.281193285455,360.360144975418,692.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,692.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
693,694,False,421.281193285455,360.360144975418,693.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,693.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
694,695,False,421.281193285455,360.360144975418,694.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,694.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
695,696,False,421.281193285455,360.360144975418,695.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,695.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
696,697,False,421.281193285455,360.360144975418,696.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,696.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
697,698,False,421.281193285455,360.360144975418,697.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,697.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
698,699,False,421.281193285455,360.360144975418,698.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,698.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
699,700,False,421.281193285455,360.360144975418,699.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,699.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
700,701,False,421.281193285455,360.360144975418,700.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,700.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
701,702,False,421.281193285455,360.360144975418,701.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,701.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
702,703,False,421.281193285455,360.360144975418,702.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,702.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
703,704,False,421.281193285455,360.360144975418,703.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,703.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
704,705,False,421.281193285455,360.360144975418,704.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,704.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
705,706,False,421.281193285455,360.360144975418,705.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,705.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
706,707,False,421.281193285455,360.360144975418,706.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,706.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
707,708,False,421.281193285455,360.360144975418,707.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,707.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
708,709,False,421.281193285455,360.360144975418,708.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,708.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
709,710,False,421.281193285455,360.360144975418,709.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,709.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
710,711,False,421.281193285455,360.360144975418,710.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,710.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
711,712,False,421.281193285455,360.360144975418,711.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,711.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
712,713,False,421.281193285455,360.360144975418,712.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,712.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
713,714,False,421.281193285455,360.360144975418,713.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,713.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
714,715,False,421.281193285455,360.360144975418,714.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,714.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
715,716,False,421.281193285455,360.360144975418,715.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,715.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
716,717,False,421.281193285455,360.360144975418,716.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,716.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
717,718,False,421.281193285455,360.360144975418,717.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,717.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
718,719,False,421.281193285455,360.360144975418,718.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,718.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
719,720,False,421.281193285455,360.360144975418,719.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,719.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
720,721,False,421.281193285455,360.360144975418,720.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,720.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
721,722,False,421.281193285455,360.360144975418,721.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,721.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
722,723,False,421.281193285455,360.360144975418,722.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,722.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
723,724,False,421.281193285455,360.360144975418,723.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,723.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
724,725,False,421.281193285455,360.360144975418,724.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,724.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
725,726,False,421.281193285455,360.360144975418,725.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,725.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
726,727,False,421.281193285455,360.360144975418,726.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,726.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
727,728,False,421.281193285455,360.360144975418,727.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,727.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
728,729,False,421.281193285455,360.360144975418,728.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,728.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
729,730,False,421.281193285455,360.360144975418,729.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,729.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
730,731,False,421.281193285455,360.360144975418,730.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,730.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
731,732,False,421.281193285455,360.360144975418,731.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,731.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
732,733,False,421.281193285455,360.360144975418,732.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,732.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
733,734,False,421.281193285455,360.360144975418,733.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,733.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
734,735,False,421.281193285455,360.360144975418,734.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,734.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
735,736,False,421.281193285455,360.360144975418,735.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,735.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
736,737,False,421.281193285455,360.360144975418,736.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,736.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
737,738,False,421.281193285455,360.360144975418,737.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,737.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
738,739,False,421.281193285455,360.360144975418,738.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,738.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
739,740,False,421.281193285455,360.360144975418,739.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,739.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
740,741,False,421.281193285455,360.360144975418,740.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,740.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
741,742,False,421.281193285455,360.360144975418,741.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,741.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
742,743,False,421.281193285455,360.360144975418,742.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,742.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
743,744,False,421.281193285455,360.360144975418,743.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,743.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
744,745,False,421.281193285455,360.360144975418,744.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,744.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
745,746,False,421.281193285455,360.360144975418,745.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,745.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
746,747,False,421.281193285455,360.360144975418,746.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,746.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
747,748,False,421.281193285455,360.360144975418,747.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,747.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
748,749,False,421.281193285455,360.360144975418,748.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,748.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
749,750,False,421.281193285455,360.360144975418,749.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,749.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
750,751,False,421.281193285455,360.360144975418,750.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,750.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
751,752,False,421.281193285455,360.360144975418,751.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,751.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
752,753,False,421.281193285455,360.360144975418,752.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,752.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
753,754,False,421.281193285455,360.360144975418,753.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,753.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
754,755,False,421.281193285455,360.360144975418,754.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,754.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
755,756,False,421.281193285455,360.360144975418,755.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,755.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
756,757,False,421.281193285455,360.360144975418,756.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,756.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
757,758,False,421.281193285455,360.360144975418,757.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,757.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
758,759,False,421.281193285455,360.360144975418,758.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,758.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
759,760,False,421.281193285455,360.360144975418,759.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,759.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
760,761,False,421.281193285455,360.360144975418,760.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,760.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
761,762,False,421.281193285455,360.360144975418,761.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,761.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
762,763,False,421.281193285455,360.360144975418,762.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,762.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
763,764,False,421.281193285455,360.360144975418,763.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,763.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
764,765,False,421.281193285455,360.360144975418,764.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,764.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
765,766,False,421.281193285455,360.360144975418,765.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,765.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
766,767,False,421.281193285455,360.360144975418,766.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,766.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
767,768,False,421.281193285455,360.360144975418,767.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,767.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
768,769,False,421.281193285455,360.360144975418,768.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,768.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
769,770,False,421.281193285455,360.360144975418,769.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,769.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
770,771,False,421.281193285455,360.360144975418,770.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,770.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
771,772,False,421.281193285455,360.360144975418,771.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,771.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
772,773,False,421.281193285455,360.360144975418,772.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,772.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
773,774,False,421.281193285455,360.360144975418,773.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,773.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
774,775,False,421.281193285455,360.360144975418,774.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,774.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
775,776,False,421.281193285455,360.360144975418,775.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,775.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
776,777,False,421.281193285455,360.360144975418,776.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,776.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
777,778,False,421.281193285455,360.360144975418,777.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,777.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
778,779,False,421.281193285455,360.360144975418,778.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,778.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
779,780,False,421.281193285455,360.360144975418,779.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,779.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
780,781,False,421.281193285455,360.360144975418,780.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,780.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
781,782,False,421.281193285455,360.360144975418,781.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,781.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
782,783,False,421.281193285455,360.360144975418,782.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,782.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
783,784,False,421.281193285455,360.360144975418,783.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,783.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
784,785,False,421.281193285455,360.360144975418,784.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,784.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
785,786,False,421.281193285455,360.360144975418,785.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,785.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
786,787,False,421.281193285455,360.360144975418,786.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,786.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
787,788,False,421.281193285455,360.360144975418,787.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,787.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
788,789,False,421.281193285455,360.360144975418,788.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,788.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
789,790,False,421.281193285455,360.360144975418,789.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,789.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
790,791,False,421.281193285455,360.360144975418,790.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,790.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
791,792,False,421.281193285455,360.360144975418,791.0,0.0,554.380084330887,False,462.28524134254,600.898594654406,791.0,0.0,758.146928649566,True,582.419482241665,467.76583742279905,579.7190254901001,411.70838448620054,746.8465148633838,356.49947873369,285.96487611654567
